media_ID,media_type,media_title,runtime,average_rating
tt0201625,movie,Fruit of the Vine,74,7.2
tt0328738,tvSeries,Fruits Basket,24,8.3
tt0123092,movie,GokudÃ´ sengokushi: FudÃ´,98,6.4
tt0407761,movie,Fugitive Hunter,88,5.1
tt0134664,movie,Go do gaai bei,98,6.9
tt0353248,movie,Full Clip,95,4.9
tt0105851,movie,Xia dao Gao Fei,96,4.2
tt0106979,movie,Full Contact,96,5.3
tt0277713,movie,Full Frontal,90,6.3
tt0093058,movie,Full Metal Jacket,116,8.9
tt0328739,tvSeries,Full Metal Panic!,24,7.8
tt0095186,movie,Full Moon in Blue Water,95,6.8
tt0087821,movie,Les nuits de la pleine lune,101,5.9
tt0025863,movie,Tempo massimo,78,4.6
tt0118230,movie,Ã€ toute vitesse,85,4
tt4993964,movie,Ã€ fond,91,6.5
tt0113651,movie,Lit foh chin che,114,6.6
tt0421357,tvSeries,Hagane no renkinjutsushi,24,7.7
tt0286635,movie,Chuen zik saat sau,102,3.5
tt0039404,movie,Fun & Fancy Free,73,7.9
tt0057083,movie,Fun in Acapulco,97,4.2
tt0076059,movie,Fun with Dick and Jane,95,5.8
tt6852534,movie,Funhouse,106,6.8
tt0331509,movie,Funky Monkey,94,6.7
tt0099623,movie,Funny About Love,101,6.9
tt0113133,movie,Funny Bones,128,8.4
tt0086017,movie,No habrÃ¡ mÃ¡s penas ni olvido,80,6.8
tt0050419,movie,Funny Face,103,7.6
tt0095188,movie,Funny Farm,101,9.1
tt0062994,movie,Funny Girl,151,7.2
tt0180669,movie,Ena asteio koritsi,102,7.8
tt0327753,movie,Funny Ha Ha,85,6
tt0073026,movie,Funny Lady,136,6
tt0014068,movie,Fury,90,4.9
tt0095938,movie,Qing yi xin,90,6.5
tt0068617,movie,Fuzz,92,6.4
tt0053848,movie,G.I. Blues,104,6.6
tt0043572,movie,G.I. Jane,62,6.8
tt0116384,movie,Gabbeh,75,3.5
tt0042495,movie,Gabriela,95,6.8
tt0085575,movie,"Gabriela, Cravo e Canela",99,8.1
tt0813706,tvSeries,Gad Guard,30,6.2
tt0080771,movie,Galaxina,95,8.4
tt0398075,movie,Galaxy Hunter,86,5.8
tt0177789,movie,Galaxy Quest,102,8.6
tt0082432,movie,Gallipoli,110,7.3
tt0450426,movie,Gelibolu,114,7.7
tt0184503,movie,Gamera 3: Jashin kakusei,108,8.1
tt0083987,movie,Gandhi,191,7.2
tt0118900,movie,Gang Related,116,6.1
tt0276977,movie,Gang Tapes,91,8.1
tt0339091,movie,Gang of Roses,94,9.2
tt0373856,movie,Gangaajal,157,7.5
tt0030169,movie,Gangs of New York,67,7.6
tt0210065,movie,Gangster No. 1,103,5.8
tt0434685,tvSeries,Gantz,22,7.9
tt0280696,movie,Garage Days,105,5.9
tt0333766,movie,Garden State,102,5.2
tt0093073,movie,Gardens of Stone,111,7.4
tt0108783,tvSeries,Gargoyles,30,6.9
tt0082440,movie,Gas,94,7
tt0104321,movie,Gas Food Lodging,101,9.1
tt0031359,movie,Gaslight,84,6.4
tt0302309,movie,Benzina,90,5.4
tt0077598,movie,Gates of Heaven,85,7
tt0074564,movie,Gator,115,7.4
tt0119177,movie,Gattaca,106,6.3
tt0235412,movie,Gaudi Afternoon,97,6.2
tt0057093,movie,Gay Purr-ee,85,4.8
tt0372677,tvSeries,Gay Weddings,30,7.8
tt0206334,movie,Dak ging san yan lui,114,6.3
tt0284145,tvSeries,Generator Gawl,30,6.8
tt0187859,movie,Genghis Blues,88,6.6
tt1403968,tvSeries,Genius,30,9
tt0063195,movie,KonchÃ» daisensÃ´,84,5.6
tt0082443,movie,Genocide,90,6.8
tt0473578,tvSeries,Genshiken,25,5.7
tt0026402,movie,Gentlemans Agreement,71,6.3
tt0045810,movie,Gentlemen Prefer Blondes,91,3.8
tt0068519,movie,Dzhentlmeny udachi,88,5.8
tt0262432,movie,George Washington,89,7.6
tt0061256,tvSeries,George of the Jungle,30,6.6
tt0095208,movie,Georgia,93,7.4
tt0060453,movie,Georgy Girl,99,7.8
tt0107004,movie,Geronimo: An American Legend,115,7.9
tt0302674,movie,Gerry,103,6.8
tt0429363,tvSeries,GettobakkÃ¢zu dakkanya,24,6.8
tt0067128,movie,Get Carter,112,8.2
tt0078122,movie,PrÃ©parez vos mouchoirs,108,5.5
tt0116403,movie,Get Over It,78,7.4
tt0162973,movie,Get Real,108,5.3
tt0113161,movie,Get Shorty,105,2.8
tt0058805,tvSeries,Get Smart,25,6.3
tt0123346,tvSeries,Get Well Soon,30,6.8
tt3399054,movie,Bon rÃ©tablissement !,81,8.2
tt0218298,movie,Get Your Stuff,93,7.1
tt0116404,movie,Get on the Bus,120,7.6
tt0109891,movie,Getting Even with Dad,109,8.4
tt0137334,tvSeries,Getting Personal,30,9.8
tt0107007,movie,Gettysburg,271,6.9
tt4771744,movie,Ghatak,135,4.8
tt0099652,movie,Ghayal,163,7.8
tt0099653,movie,Ghost,127,8.1
tt1655400,movie,GÃ´suto,115,8.2
tt2398172,tvSeries,Yooryung,60,7.1
tt0099654,movie,Ghost Dad,83,8.7
tt0165798,movie,Ghost Dog: The Way of the Samurai,116,5.3
tt0337626,movie,Ghost Rock,101,6.5
tt0044656,movie,Ghost Ship,74,9.5
tt0071791,movie,Ghost Story,87,6.4
tt0162346,movie,Ghost World,111,5.4
tt0113568,movie,KÃ´kaku KidÃ´tai,83,6.9
tt1219827,movie,Ghost in the Shell,107,6
tt0347246,movie,Inosensu: Innocence,100,6.8
tt0346314,tvSeries,KÃ´kaku kidÃ´tai: Stand Alone Complex,24,7
tt0087332,movie,Ghostbusters,105,7.1
tt0228333,movie,Ghosts of Mars,98,5.3
tt0116410,movie,Ghosts of Mississippi,130,4.9
tt0297144,movie,Ghosts of the Abyss,61,6.8
tt0035939,movie,Ghosts on the Loose,67,7.9
tt0190419,movie,Ghulam,162,6.9
tt0049261,movie,Giant,201,7.5
tt1360866,movie,Gigante,84,5.4
tt0052847,movie,Gidget,95,6.3
tt0058807,tvSeries,Gigantor,25,8
tt0041414,movie,Gigi,82,7.7
tt0299930,movie,Gigli,121,6.4
tt0038559,movie,Gilda,110,7.8
tt2323804,movie,Gilgamesh,103,7.4
tt0026410,movie,Ginger,80,7.5
tt1285273,tvSeries,Ryzhaya,60,5.2
tt0210070,movie,Ginger Snaps,108,5.8
tt0353489,movie,Ginger Snaps 2: Unleashed,94,7.1
tt0365265,movie,Ginger Snaps Back: The Beginning,94,5.9
tt0343594,movie,Dillo con parole mie,109,7.2
tt0138467,movie,Girl,99,5.9
tt0304389,movie,Meisje,93,7.4
tt0416773,movie,Girl Play,80,8.3
tt0058142,movie,Girl with Green Eyes,91,7.9
tt0335119,movie,Girl with a Pearl Earring,100,6.8
tt0210075,movie,Girlfight,110,6.1
tt0414714,movie,Girlfriend,126,8.3
tt0368745,movie,Girlhood,82,5.2
tt3655522,movie,Bande de filles,113,4.9
tt0807675,tvSeries,Girls Bravo,25,8.1
tt0239507,movie,Les filles ne savent pas nager,102,6
tt0089208,movie,Girls Just Want to Have Fun,90,5.8
tt0091118,movie,Girls School Screamers,86,8
tt0082455,movie,La settimana bianca,88,6.1
tt0339071,movie,Girls Will Be Girls,79,6.8
tt0049265,movie,Girls in Prison,88,7.8
tt0056023,movie,Girls! Girls! Girls!,106,7.6
tt0120628,movie,Giving It Up,90,7.6
tt0104346,movie,Gladiator,101,7.1
tt0416775,movie,Glass Trap,90,6.2
tt0045826,movie,Glen or Glenda,65,5.3
tt0104348,movie,Glengarry Glen Ross,100,4.4
tt0086722,tvSeries,Glitter,60,5.1
tt0021914,movie,Gloria,90,7.8
tt0049268,movie,Glory,100,4.1
tt5937296,movie,Slava,101,7.9
tt0116422,movie,Glory Daze,100,8.7
tt0139239,movie,Go,102,8.3
tt0109913,movie,Go Fish,83,7.6
tt0366522,movie,Go Further,80,6.8
tt2354049,movie,Go Tell It on the Mountain,96,7.5
tt0077617,movie,Go Tell the Spartans,114,8.9
tt0270971,movie,Go Tigers!,103,6.5
tt0015863,movie,Go West,69,7.8
tt0062403,movie,Tutto per tutto,84,7.6
tt0229005,movie,V Madonna: daisenso,107,7
tt0281889,movie,Go for Broke,94,7.6
tt0304092,movie,Heng shu heng,87,4.2
tt6381884,movie,God,75,6.5
tt0350804,movie,Deus Ã© Brasileiro,110,1
tt0097244,movie,Do san,126,6.6
tt12205406,movie,God of Gamblers,74,7.9
tt0101763,movie,Dou hap,99,7
tt0238247,movie,Gods Army,108,7.7
tt0051666,movie,Gods Little Acre,118,7.4
tt0240547,movie,Che gau dong on: Mut yat fung bau,87,7.4
tt0413515,movie,Yu guanyin,110,7.6
tt0119208,movie,Godmoney,99,6.4
tt0233808,movie,Godmother,150,8
tt13763690,tvSeries,Keresztanyu,60,7.2
tt0279111,movie,Gods and Generals,219,6.4
tt0120684,movie,Gods and Monsters,105,6.9
tt0335121,movie,Godsend,102,4.6
tt2492700,movie,Sin-ui seon-mul,107,7.1
tt0070121,movie,Godspell: A Musical Based on the Gospel According to St. Matthew,103,7.6
tt0047034,movie,Gojira,96,6.2
tt0120685,movie,Godzilla,139,6.1
tt0188640,movie,Gojira ni-sen mireniamu,99,7.4
tt0068371,movie,ChikyÃ» kogeki meirei: Gojira tai Gaigan,89,4.8
tt0067148,movie,Gojira tai Hedora,85,7.8
tt0071565,movie,Gojira tai Mekagojira,84,8.4
tt0107027,movie,Gojira vs. Mekagojira,108,4.8
tt0255198,movie,Gojira tai Megagirasu: JÃ® shÃ´metsu sakusen,105,7.8
tt0104352,movie,Gojira vs. Mosura,102,4.5
tt3741700,movie,Godzilla: King of the Monsters,132,6
tt0366526,movie,Gojira tai Mosura tai Mekagojira: TÃ´kyÃ´ S.O.S.,91,3
tt0077621,movie,Goin South,105,3.4
tt0119209,movie,Going All the Way,103,4.7
tt0085604,movie,Going Down,94,7.6
tt0263386,movie,Going Greek,90,7.6
tt0096870,movie,Going Overboard,99,7.2
tt0030190,movie,Going Places,84,6.7
tt0072353,movie,Les valseuses,150,7
tt0079219,movie,Going in Style,97,8.2
tt0260054,movie,GojÃ´ reisenki: Gojoe,138,7.3
tt0292765,tvSeries,Gokusen,54,7.4
tt0107165,movie,Huevos de oro,95,6
tt0031377,movie,Golden Boy,99,6.8
tt0413678,movie,Altin Ã‡ocuk,86,8.6
tt0101206,tvSeries,Golden Years,232,8.8
tt6012792,movie,Nos annÃ©es folles,103,7.6
tt0113189,movie,GoldenEye,130,8.2
tt0058150,movie,Goldfinger,110,7.8
tt0366527,movie,Goldfish Memory,85,7.6
tt0197523,movie,Golfballs!,86,7.1
tt2147303,movie,Gone Dark,78,7.4
tt0119214,movie,Gone Fishin,94,9
tt0071571,movie,Gone in 60 Seconds,105,6.8
tt0187078,movie,Gone in Sixty Seconds,118,8.1
tt0106013,tvSeries,Good Advice,30,7.1
tt0119215,movie,Good Burger,95,6.9
tt0079227,movie,Good Guys Wear Black,95,5.1
tt0014339,movie,Ost und West,61,5.1
tt0116439,movie,Good Luck,92,6.2
tt0143147,movie,Bonne chance!,78,6.2
tt2167540,movie,Hazz Said,102,5.2
tt2986122,movie,Boa Sorte,90,5.2
tt0053134,movie,OhayÃ´,94,7.5
tt0342808,movie,Nharak said,105,7.5
tt5119914,movie,Bari Luys,100,6.7
tt6565458,movie,Good Morning,86,6.7
tt0020929,movie,Good News,78,7.9
tt0078917,movie,Buone notizie,106,8.4
tt1675163,movie,Good Night,83,8.4
tt7435822,movie,Ai shang shi shui shi,94,8.1
tt0061720,movie,Good Times,91,8.1
tt0991269,movie,Beste Zeit,95,7.6
tt0119217,movie,Good Will Hunting,126,9.6
tt0114701,movie,Tot ziens,114,6.5
tt1926992,movie,BÃ© omid Ã© didar,105,8.4
tt0119219,movie,Goodbye Lover,102,8.6
tt0113199,movie,Gordy,90,8.6
tt0184526,movie,Boh lei chun,121,7.2
tt0095243,movie,Gorillas in the Mist: The Story of Dian Fossey,129,7.2
tt0085615,movie,Gorky Park,128,7.2
tt0280707,movie,Gosford Park,131,7.2
tt0162351,movie,Gospel,92,7.1
tt0163649,movie,Gospel According to Al Green,94,7.1
tt0176783,movie,Gossip,90,6.1
tt0089222,movie,Gotcha!,101,7.3
tt3749900,tvSeries,Gotham,42,6.2
tt0360611,movie,Gotham Fish Tales,80,6.4
tt0091142,movie,Gothic,87,5.4
tt0348836,movie,Gothika,98,7.6
tt1801552,movie,Gotti,112,7.8
tt0210717,movie,Goya en Burdeos,100,7.8
tt0361668,movie,GokudÃ´ kyÃ´fu dai-gekijÃ´: Gozu,130,8.3
tt0116442,movie,Grace of My Heart,116,9.3
tt0082467,movie,Graduation Day,96,7.5
tt0099691,movie,Graffiti Bridge,90,1.4
tt0041424,movie,Grand Canyon,65,8.7
tt0335126,movie,Grand Champion,93,7.1
tt0022958,movie,Grand Hotel,112,6.5
tt0053059,movie,Menschen im Hotel,106,5.3
tt1267831,movie,"To nie tak jak myslisz, kotku",101,7.7
tt0090107,movie,Suuri illusioni,95,6.5
tt0076100,movie,Grand Theft Auto,84,8
tt0338075,movie,Grand Theft Parsons,88,7.5
tt0104362,movie,Timescape,99,9.6
tt0214730,movie,Grass,80,9
tt0015873,movie,Grass: A Nations Battle for Life,71,6.8
tt0265212,movie,Grateful Dawg,81,7.8
tt0095327,movie,Hotaru no haka,89,7.2
tt0093115,movie,Graveyard Shift,89,7.1
tt0425686,tvSeries,ChÃ´jÃ»shin Gravion,23,6.2
tt0331743,tvSeries,Gravitation,22,5.1
tt0077629,movie,Gray Lady Down,111,7.1
tt0116447,movie,Grays Anatomy,80,7.1
tt0077631,movie,Grease,110,5.7
tt0084021,movie,Grease 2,115,5.2
tt0068659,movie,Greasers Palace,91,2.8
tt0097457,movie,Great Balls of Fire!,108,3.9
tt0008029,movie,Great Expectations,50,7.6
tt7905070,tvSeries,Yuan da qian cheng,45,7.7
tt0190435,movie,Greater Tuna,102,7.5
tt0109936,movie,Greedy,113,8.5
tt0099699,movie,Green Card,107,9.1
tt0229002,movie,Green Dragon,115,5.9
tt0116449,movie,Green Plaid Shirt,87,7.7
tt0106559,movie,Ching se,99,5.8
tt11580634,movie,Shuang Shi Qing She,78,8.8
tt0379307,movie,Greendale,87,7.6
tt0203540,movie,Greenfingers,91,7.1
tt0280257,tvSeries,Greg the Bunny,22,6.4
tt0082477,movie,Gregorys Girl,91,5.4
tt0087363,movie,Gremlins,106,5.7
tt0099700,movie,Gremlins 2: The New Batch,106,8.5
tt0073076,movie,Grey Gardens,95,6.3
tt0128239,movie,Grey Owl,118,5.4
tt0119225,movie,Gridlockd,91,6.4
tt0107045,movie,Grief,87,6.2
tt0113221,movie,Grim,86,5.5
tt0119228,movie,Grind,96,8
tt0074593,movie,Grizzly,91,6.5
tt0212974,movie,Groove,86,5.6
tt0097458,movie,Gross Anatomy,109,6.9
tt0119229,movie,Grosse Pointe Blank,107,6.9
tt0137799,movie,Ground Control,93,6.3
tt0107048,movie,Groundhog Day,101,5.8
tt0209638,tvSeries,Grown Ups,30,6.4
tt0113228,movie,Grumpier Old Men,101,7.2
tt0107050,movie,Grumpy Old Men,103,3.6
tt0035957,movie,Guadalcanal Diary,93,5.7
tt0109949,movie,Guantanamera,105,6.4
tt0289213,movie,Guardian,89,2.8
tt3635084,movie,Bohoja,88,6.8
tt8551028,tvSeries,Zhen hun,45,7.7
tt0109951,movie,Guarding Tess,96,8.3
tt0067164,movie,Guddi,121,7
tt0884842,movie,Neverland: The Rise and Fall of the Symbionese Liberation Army,89,7.4
tt0372237,movie,Guess Who,105,7
tt0061735,movie,Guess Whos Coming to Dinner,108,6.2
tt0059246,movie,Guide,183,8.4
tt0107057,movie,Guilty as Sin,107,5
tt0101984,movie,Guilty by Suspicion,105,7.1
tt0160338,movie,Guinevere,104,8.5
tt0031397,movie,Gullivers Travels,76,8.6
tt0119237,movie,Gummo,89,6.3
tt0042530,movie,Gun Crazy,87,8
tt0085025,tvSeries,Gun Shy,30,7.5
tt0104377,movie,Guncrazy,97,7.3
tt0050468,movie,Gunfight at the O.K. Corral,122,5.6
tt0155732,movie,Gunfighter,94,4
tt0090441,tvSeries,Gung Ho,30,7.6
tt0031398,movie,Gunga Din,117,5
tt0435961,tvSeries,Gangureivu,25,8.4
tt0096263,movie,Tin law dei mong,87,8.5
tt0109959,movie,Gunmen,94,4.9
tt0424129,movie,Gunner Palace,85,5.7
tt0064395,movie,Guns of the Magnificent Seven,105,4.8
tt0476042,tvSeries,Gunslinger Girl,24,6
tt0074599,movie,Gus,96,6.4
tt0048140,movie,Guys and Dolls,150,8.2
tt0056048,movie,Gypsy,143,4.1
tt0199287,tvSeries,ZÃ­ngara,60,7.6
tt0239432,movie,Gitano,106,4.5
tt0382785,movie,Koli,90,3.8
tt1980935,movie,Cigan,100,9.1
tt0251110,movie,Gypsy 83,94,7.6
tt0128246,movie,H,94,7.2
tt0358500,movie,H.H. Holmes: Americas First Serial Killer,64,8.1
tt0079257,movie,H.O.T.S.,98,5.4
tt0063907,tvSeries,H.R. Pufnstuf,30,4.5
tt0113241,movie,Habit,112,7.5
tt0119243,movie,Habitat,120,7.5
tt0113243,movie,Hackers,105,7.1
tt0098816,tvSeries,Haggard,30,7.5
tt0273253,movie,Haiku Tunnel,88,7.8
tt0079261,movie,Hair,121,5.4
tt1720215,movie,SaÃ§,120,7
tt5737204,movie,Mou,78,6.8
tt0382561,movie,Hair Show,105,6.8
tt0095270,movie,Hairspray,92,5
tt0120693,movie,Half Baked,82,5.9
tt0107071,movie,Half Japanese: The Band That Would Be King,90,5.9
tt0091164,movie,Half Moon Street,90,6
tt0297162,movie,Half Past Dead,98,6
tt0056052,movie,Half Ticket,168,6
tt0080623,movie,Yi zhao ban shi chuang jiang hu,97,8.7
tt0019959,movie,Hallelujah,109,8.7
tt0077651,movie,Halloween,91,7.8
tt0095271,movie,Halloween 4: The Return of Michael Myers,88,7.8
tt0097474,movie,Halloween 5: The Revenge of Michael Myers,96,7.8
tt0082495,movie,Halloween II,92,7.8
tt10368514,movie,Halloween 2 (Fan Film),95,7.8
tt0085636,movie,Halloween III: Season of the Witch,98,4.1
tt0042539,movie,Halls of Montezuma,113,8
tt0255212,movie,Hamara Dil Aapke Paas Hai,165,8
tt0093137,movie,Hamburger Hill,110,7.9
tt0172534,movie,Hameshaa,141,7.9
tt0002922,movie,Hamlet,64,7.1
tt0058126,movie,Gamlet,140,6.6
tt4476736,movie,National Theatre Live: Hamlet,217,4.3
tt0080231,tvSeries,Hammer House of Horror,54,6.7
tt0063041,movie,Hammerhead,100,7.9
tt0101996,movie,Hammers Over the Anvil,97,7.2
tt0293830,tvSeries,Hand Maid May,23,7.5
tt0056055,movie,Hand of Death,60,6.9
tt0061747,movie,Hang Em High,114,7.8
tt0101998,movie,Hangin with the Homeboys,88,6.2
tt0162983,movie,Hanging Up,94,7.8
tt0874279,movie,Hangman,80,7.6
tt0342508,movie,Hangmans Curse,106,6.2
tt0093142,movie,Hangmen,90,6
tt0079221,movie,Golmaal,120,8.4
tt0084049,movie,Hanky Panky,110,8.6
tt3841434,movie,Bara bara,65,7.3
tt6984834,movie,Ta tiao ko,110,8
tt0091167,movie,Hannah and Her Sisters,107,5
tt0053891,movie,Annibale,100,9.1
tt0212985,movie,Hannibal,131,7.7
tt0079268,movie,Hanover Street,109,8.3
tt0293832,movie,Hansel & Gretel,89,3.5
tt0068650,movie,GoyÃ´kiba,94,7.6
tt0174707,movie,GoyÃ´kiba: Kamisori HanzÃ´ jigoku zeme,89,3.7
tt0174708,movie,GoyÃ´kiba: Oni no HanzÃ´ yawahada koban,84,7.9
tt0243135,movie,Le battement dailes du papillon,90,5.1
tt6715006,movie,Happenstance,102,5
tt0086871,movie,AlÃ©m da PaixÃ£o,108,7.9
tt0099733,movie,Happily Ever After,75,5
tt0381270,movie,Ils se mariÃ¨rent et eurent beaucoup denfants,100,6.2
tt0997159,movie,Jigyaku no uta,115,5.4
tt1467385,movie,Lang & gelukkig,90,6.2
tt1517475,movie,Hun seung wor nei choi yut hei,92,6
tt0111996,tvSeries,Happily Ever After: Fairy Tales for Every Child,30,5.6
tt0014968,movie,Happiness,76,9.4
tt0017961,movie,Schaste,95,5.1
tt0271500,movie,Felicidad,101,7.7
tt1048159,movie,HÃ¦ngbok,124,6.1
tt5805026,movie,Hang wan si ngo,111,7.9
tt0024088,movie,Happy,80,7.9
tt0208196,movie,Happy Accidents,110,8.4
tt0351031,movie,Happy Birthday,95,6.2
tt0923923,movie,Sang yat fai lok,107,7.3
tt6591422,movie,Hronia polla,88,6.7
tt8080196,movie,FÃªte de famille,101,7.4
tt0082498,movie,Happy Birthday to Me,111,8.3
tt0210094,movie,Happy Campers,94,7.9
tt0061029,movie,Happy End,71,7.2
tt0220507,movie,Haepi-endeu,100,7.5
tt0332281,movie,Nowhere to Go But Up,98,9.1
tt1390405,movie,Les derniers jours du monde,130,6.8
tt0116483,movie,Happy Gilmore,92,8.8
tt0043618,movie,Happy Go Lovely,97,6.8
tt0433710,tvSeries,Happy Lesson,25,8.5
tt0303243,movie,Xing fu shi guang,102,5.6
tt8563656,movie,Happy Times,93,6.3
tt0097478,movie,Happy Together,102,5.7
tt0118845,movie,Chun gwong cha sit,96,6.8
tt1113186,tvSeries,Hae-pi Too-ge-deo,65,5.4
tt9282472,movie,Haepi tugyedeo,111,6.5
tt0770762,tvSeries,Happy Tree Friends,74,4.8
tt0010208,movie,Harakiri,80,5.7
tt0193997,movie,Hard,102,7.9
tt0010209,movie,Hard Boiled,50,7.9
tt0104684,movie,Lat sau san taam,128,8
tt0113259,movie,Hard Bounty,88,6.8
tt0248640,movie,Hard Cash,116,6.5
tt0116488,movie,Hard Core Logo,92,4.8
tt0119256,movie,Sydney,102,5.9
tt0120696,movie,Hard Rain,97,7.8
tt0107076,movie,Hard Target,97,5.4
tt0073092,movie,Hard Times,93,7
tt0095279,movie,Tempos DifÃ­ceis,90,2.8
tt1292652,movie,Holy Water,94,6.2
tt1010267,movie,Hard as Nails,78,6.1
tt0087384,movie,Hard to Hold,93,6
tt0099739,movie,Hard to Kill,96,7.1
tt0105893,movie,Zhi zun te jing,91,6.9
tt0096607,tvSeries,Hardball,90,5.3
tt0180734,movie,Hard Ball,106,7.9
tt0089256,movie,Harem,113,6.6
tt7930816,tvSeries,Harmon,50,6.4
tt0097481,movie,Harlem Nights,116,7.8
tt0102005,movie,Harley Davidson and the Marlboro Man,98,5.7
tt0195393,movie,Vital Parts,87,7.5
tt0067185,movie,Harold and Maude,91,3.2
tt0077660,movie,Harper Valley P.T.A.,93,7.9
tt0116493,movie,Harriet the Spy,100,7
tt0216799,movie,Harrisons Flowers,130,7.8
tt0295297,movie,Harry Potter and the Chamber of Secrets,161,6.6
tt0304141,movie,Harry Potter and the Prisoner of Azkaban,142,5.3
tt0241527,movie,Harry Potter and the Sorcerers Stone,152,8.1
tt0071598,movie,Harry and Tonto,115,6.5
tt0074608,movie,Harry and Walter Go to New York,115,8.5
tt0251114,movie,Harts War,125,7.1
tt0059255,movie,Harum Scarum,95,7.2
tt0242508,movie,Harvard Man,99,9.8
tt0042546,movie,Harvey,104,5.9
tt0056059,movie,Hatari!,157,8.1
tt0064904,movie,Il rosso segno della follia,88,4.6
tt0288040,movie,Hatred of a Minute,83,7.2
tt0079273,movie,Haunted,82,7
tt6322902,movie,HjemsÃ¸kt,81,6.4
tt0032571,movie,Busmans Honeymoon,99,6.8
tt0091178,movie,Haunted Honeymoon,82,6.5
tt0126938,movie,Hav Plenty,92,6.4
tt0099747,movie,Havana,144,4.4
tt0386504,movie,Haven,115,4.3
tt3165442,movie,Hafsakat esh,75,7.6
tt0060491,movie,Hawaii,189,5.2
tt0411469,movie,Hazaaron Khwaishein Aisi,120,8
tt0172543,movie,He Died with a Felafel in His Hand,107,7.2
tt0124718,movie,He Got Game,136,7.5
tt0080850,movie,He Knows Youre Alone,94,6.2
tt7238326,movie,He Loves Me,74,6.7
tt0040427,movie,He Walked by Night,79,6.3
tt0107121,movie,Hodet over vannet,97,5.7
tt0116502,movie,Head Above Water,92,6.8
tt7257956,tvSeries,Shou wei zhe: Fu chu shui mian,45,6.3
tt7534118,movie,Marche ou crÃ¨ve,85,7.9
tt0080851,movie,Head On,86,7.5
tt0013221,movie,Head Over Heels,50,7
tt0122524,tvSeries,Hals Ã¼ber Kopf,30,5.7
tt1564916,movie,De Pernas pro Ar,101,7
tt3876088,tvSeries,Az po usi,35,8.2
tt0338097,movie,Head in the Clouds,132,5
tt1262968,movie,Tria poulakia kathontai...,92,7.9
tt0325537,movie,Head of State,95,6.6
tt0347048,movie,Gegen die Wand,121,8
tt0113276,movie,Headless Body in Topless Bar,110,7.3
tt0266067,movie,Hap gwat yan sam,107,8
tt0107090,movie,Hear No Evil,97,6.7
tt0093161,movie,Heart,90,8.7
tt0306951,movie,Herz,100,8.5
tt0099750,movie,Heart Condition,100,5.8
tt0107091,movie,Heart and Souls,104,8.2
tt0091427,movie,Long de xin,98,7.6
tt0074626,movie,Herz aus Glas,94,6.1
tt4247330,movie,Heart of Glass,74,9.2
tt0137087,movie,Qaamarngup uummataa,90,7.6
tt0095288,movie,Heartbreak Hotel,97,7.8
tt4535872,movie,Taeyangeul hyanghae sswara,87,9.2
tt0091187,movie,Heartbreak Ridge,130,4.8
tt0087397,movie,Heartbreakers,98,7.1
tt0105274,movie,Rompecorazones,100,6.4
tt0091188,movie,Heartburn,108,3.9
tt0082508,movie,Heartland,96,7.3
tt0071604,movie,Hearts and Minds,112,7.2
tt0252501,movie,Hearts in Atlantis,101,4.9
tt0119269,movie,Heartwood,92,4.7
tt0068688,movie,Heat,102,7.6
tt0121969,movie,...Y el demonio creÃ³ a los hombres,98,5.7
